Cell-cycle variance	Genetic variance	Cell-cycle q-value	Genetic q-value	total umis	gene id	gene name		
3.2311516521160545e-10	0.02709169847123709	1.195341999169375e-9	0.10022384740219335	NA	NA	209	YGR278W	CWC22
0.26039227855558433	0.04426432713773678	0.20426477149799396	0.03472315968221843	1.0993e-320	4.7816264036169794e-20	15036	YGR279C	SCW4
0.013314186817273022	0.04346995561488331	0.0391832661107552	0.12793082011369541	0.002929666981467821	0.09383106643818898	508	YGR280C	PXR1
0.0024278864194811857	0.023532882365396655	0.0066359560118518	0.06432062511483778	NA	NA	543	YGR281W	YOR1
0.051195390096947076	0.10964005916141063	0.01620404347521865	0.03470258321916737	5.0919520504761684e-54	2.0168755766893446e-70	31270	YGR282C	BGL2
0.0016431167944522933	2.345059115713484e-8	0.005002162451225288	7.139094855661614e-8	0.8070878220720081	1	369	YGR283C	YGR283C
0.052144840428239185	0.021932711470587275	0.05858344113257027	0.02464085997315586	3.3066014384961573e-47	0.0017049168588343956	4111	YGR284C	ERV29
0.018654810660111064	2.1683156646172222e-7	0.01694463418304603	1.9695357084952802e-7	NA	NA	5443	YGR285C	ZUO1
0.017664403748341478	0.060319253528492385	0.02193410268561809	0.07489914291265026	1.2203114992142776e-13	2.2818496762200214e-12	4683	YGR286C	BIO2
0.012774013102900786	0.0744895332085855	0.052256748359170414	0.3047265382395118	0.03402316337628498	0.08367286205826015	193	YGR287C	IMA1
0.0059588567029427745	0.5153757780720016	0.022327373495365115	1.931073033153368	2.6590285726381165e-7	9.535883207348342e-140	1484	YGR295C	COS6
0.009007764293811156	0.4326474897476291	0.03297747038536595	1.5839246360229498	1.6312362334414924e-6	5.087979546814003e-100	1144	YHL048W	COS8
0.002862941129156969	0.564391981978504	0.013609651319326708	2.6829675273179605	0.06044400098343486	2.6955673157523183e-129	1347	YHL047C	ARN2
0.07128864089914386	0.06714754608734722	0.10420091994751535	0.09814797962579468	1.147436212703835e-39	5.060571011722335e-12	3857	YHL040C	ARN1
0.01603731737919805	1.1259663023740727e-15	0.04807372948362795	3.3752153273603642e-15	NA	NA	413	YHL039W	EFM1
1.282253901636986e-9	0.04835053386417788	4.560254405352954e-9	0.17195559691711246	1	0.282547038013261	272	YHL038C	CBP2
0.021512868288846996	0.012392801785836944	0.06415893081026014	0.03695968857555793	4.983093658877613e-4	0.8760689827240862	475	YHL036W	MUP3
0.0033075857663550324	0.029978754528693013	0.008934488704033228	0.08097895644071489	0.28209389443916255	0.22722439738283387	602	YHL035C	VMR1
0.023865839225035015	0.011507427379645952	0.019291012507563533	0.009301576341709535	4.279778719220987e-25	0.09975338643298283	6237	YHL034C	SBP1
0.023152376352508608	0.011754525256699063	0.01523233567559054	0.007733498786090995	3.111209373203385e-18	0.06834893964194133	9473	YHL033C	RPL8A
0.00690000048072251	0.014648819883289947	0.019935036320788566	0.042322425519526405	0.15663391383985809	0.7240625288194276	474	YHL032C	GUT1
0.0059478893167796846	0.008574709570081274	0.016042657465605393	0.02312772164602769	0.10244686722662849	0.9482653077865514	565	YHL031C	GOS1
4.71673918409809e-32	3.5633594322485765e-9	1.5311931335053573e-31	1.1567719311819173e-8	1	1	305	YHL030W	ECM29
7.664532729762156e-4	1.0947921266286688e-6	0.0021106297226831322	3.0147967059351957e-6	0.8677744433291984	1	489	YHL029C	OCA5
0.2889432026154753	0.038518953415076516	1.25502087903171	0.1673065513802874	9.46253608573909e-25	0.02765345188879229	429	YHL028W	WSC4
0.008256661897283319	1.365831125448806e-8	0.017635530408093618	2.917299587270071e-8	0.0038586146879843247	1	993	YHL027W	RIM101
0.16089504025483076	6.7016934252682965e-9	0.5734032755177387	2.3883725411785394e-8	1.2402542713820687e-18	1	438	YHL026C	YHL026C
0.0020651984905073334	0.007145914987376969	0.00533736540826762	0.018468132549659906	NA	0.9979159616928315	600	YHL025W	SNF6
3.7811015225676697e-38	0.09758875784218463	1.4728434151701152e-37	0.38013514983561303	1	0.0029645366514376163	243	YHL023C	NPR3
0.010751248383323253	0.08034712769932678	0.03153932230599923	0.2357022986094427	0.010278525245587694	2.805998930353811e-5	631	YHL021C	AIM17
6.542026042200678e-10	0.00581371401449869	1.1445667746203453e-9	0.010171442081116294	1	0.9037046295816696	1559	YHL020C	OPI1
4.2575592902994457e-10	0.041813132174936735	1.3764248830610209e-9	0.13517753163281132	1	0.2287009793905051	380	YHL019C	APM2
0.00908478213726007	4.05784998550876e-65	0.023853016447143757	1.065429649076588e-64	NA	1	571	YHL017W	YHL017W
0.04763843410081541	0.04781845440199404	0.1883425056158577	0.18905423082735293	6.90720407653895e-6	0.2290662024234347	286	YHL016C	DUR3
0.023720582605072715	0.13093232398334176	0.010603513018719112	0.05852902624877399	1.0633103649397025e-20	8.577142130148225e-80	18593	YHL015W	RPS20
0.007253283105306929	1.553756713234861e-6	0.029459355805811244	6.310614267539566e-6	0.3587268377155939	1	136	YHL014C	YLF2
3.783907804649475e-231	6.806579576234835e-28	1.1344669542524372e-230	2.0407050064062794e-27	NA	NA	374	YHL013C	OTU2
0.010552245244930836	9.902406755640879e-7	0.018002810911368426	1.6894144539987754e-6	2.7412887637985034e-5	1	1678	YHL011C	PRS3
1.9526601529323694e-128	7.88684224801992e-26	6.757606038987299e-128	2.729413652638073e-25	NA	NA	231	YHL010C	ETP1
1.4336693626948967e-94	5.86411865944498e-8	4.875045146052325e-94	1.9940332095027117e-7	1	1	248	YHL009C	YAP3
0.017978635542008063	0.06866633199003284	0.05870862664125127	0.2242275860260741	0.003995187257659329	0.007669093436972092	386	YHL008C	YHL008C
0.005425045187070773	0.024107393230538728	0.016602252901410867	0.0737757982479166	0.1486707138508394	0.5157859652885912	399	YHL007C	STE20
0.0029402860857049816	2.1510679857319985e-6	0.009875750756346273	7.224947052032042e-6	0.6130075270031551	1	273	YHL006C	SHU1
4.364503199875122e-48	5.156551963216268e-20	1.0524010569365912e-47	1.2433856701932366e-19	1	NA	702	YHL004W	MRP4
0.005184737992821615	0.00454269821773466	0.009383392848874954	0.00822142257331131	NA	NA	1426	YHL003C	LAG1
0.005938909674816116	1.2501183723430819e-6	0.011557073069359478	2.4327208470240074e-6	0.013881350210506781	1	1248	YHL002W	HSE1
0.020024295193957813	0.02178371269699321	0.015858892329384595	0.017252320286414134	1.380017990945884e-17	0.0014702779741201592	6623	YHL001W	RPL14B
0.0065311147262111504	0.0066608638658215685	0.015840911615850772	0.01615561205198806	0.03625650293292121	0.9379737834072341	718	YHR001W	OSH7
0.011008775556400275	0.06604724200243507	0.010263624422031029	0.0615767014733876	2.5740577615222717e-8	5.398084052545787e-20	6282	YHR001W-A	QCR10
1.6101296964209253e-8	2.194126992749829e-6	5.400135826166002e-8	7.358776008568647e-6	NA	NA	258	YHR002W	LEU5
0.005664668251827949	5.166360777633343e-7	0.012745010356838211	1.162386192639822e-6	NA	NA	852	YHR003C	TCD1
0.0014905066481774912	0.018044713916393677	0.00392550887906923	0.04752389718333709	NA	NA	591	YHR004C	NEM1
0.30572724802679524	0.025311881170291473	0.9117025177471312	0.07548200541761453	1.7108687196163496e-71	0.018453329699372634	1198	YHR005C	GPA1
0.0017542701714298606	0.014996352937379583	0.0018717833764269266	0.016000912853884497	0.26409404967700495	0.058150488394913526	4148	YHR005C-A	TIM10
0.004154808392888901	7.314705223350862e-31	0.008145464229654821	1.4340413350769632e-30	NA	NA	1179	YHR006W	STP2
0.057739753586457866	0.09831351883606573	0.048056180435934834	0.08182529205642024	8.328064514555942e-60	4.098464321613531e-45	10779	YHR007C	ERG11
0.0489195128791796	0.08776194698916996	0.057806582078458915	0.10370541106009258	7.204468672309368e-43	1.7284579525723794e-30	4451	YHR008C	SOD2
0.007949615374140035	0.0132046470310625	0.013786242268722434	0.022899530917605788	NA	NA	1601	YHR009C	TDA3
0.0220958456728407	0.06342714931586466	0.010841888708428525	0.031122144142269183	7.577473714431977e-23	6.202131127112115e-26	17749	YHR010W	RPL27A
1.1387511245528499e-14	1.6229534359915972e-15	3.880560217495238e-14	5.530592596366657e-15	NA	NA	244	YHR011W	DIA4
3.2758292644225243e-38	1.3571158769741286e-10	7.258933883927876e-38	3.0072429386885665e-10	NA	NA	872	YHR012W	VPS29
0.010121833216061986	3.2018814216360456e-6	0.01641541694036813	5.19275682653695e-6	NA	NA	1802	YHR013C	ARD1
0.018985161117334573	0.025766606324856556	0.054296728963750936	0.07369136512931664	4.078106931601934e-5	0.3193381248007361	518	YHR016C	YSC84
0.013718836353230483	1.919934304259733e-6	0.03596214344824311	5.032857822867228e-6	NA	NA	604	YHR017W	YSC83
0.018056247295392614	0.0355716887372448	0.011452325594715696	0.02256164056175498	2.9803598721013847e-16	1.94962461007729e-9	13058	YHR018C	ARG4
0.01550564455216333	0.012932106116457336	0.01902071073851408	0.015863761667784724	7.228642331139622e-7	0.19467086225873484	3153	YHR019C	DED81
0.02402234746795088	3.3696534376022295e-6	0.030670989242800376	4.302269146449873e-6	2.210969310909641e-12	1	2997	YHR020W	YHR020W
0.02436737968317849	0.07139294284324584	0.012551919380517512	0.03677533138800857	3.7912064290651376e-23	6.004950916837425e-31	20244	YHR021C	RPS27B
0.22968114544191273	2.875584341210707e-6	0.8575363254105527	1.0736266682341127e-5	1.263914017123524e-56	1	440	YHR023W	MYO1
0.00360397593376521	0.01184062212264759	0.00790788729032928	0.02598083530914517	0.25205706621578955	0.5736317228839177	933	YHR024C	MAS2
0.0016501937497683773	0.007874797594243243	0.0038347350557592134	0.018299525371424697	0.6170640958169914	0.9379737834072341	819	YHR025W	THR1
4.23239239657517e-28	0.0016923251258088507	3.5905879041897406e-28	0.0014356991406568695	NA	NA	5349	YHR026W	VMA16
0.002822233186574019	0.014985966337824055	0.004744127733483868	0.02519116381117721	0.14906161866688358	0.24898087369117103	1734	YHR027C	RPN1
0.010939477980599173	0.011004228196783728	0.01719693166846747	0.017298719436148805	3.7489574701286034e-6	0.3967741389053856	1962	YHR028C	DAP2
4.1420050528485205e-10	0.043885021647164055	1.0977387565828336e-9	0.11630668838136352	1	0.026586920984472455	659	YHR029C	YHI9
0.005512261362821216	0.028210384145446833	0.010989530740634358	0.05624168800530572	0.3587268377155939	0.028513989555496545	1277	YHR030C	SLT2
0.06825192066903273	0.03127632445481632	0.256829221444371	0.11769154597603289	2.88618356130492e-11	0.5087001291808467	251	YHR031C	RRM3
0.005805133093572843	1.9763751728462734e-4	0.020042985788861125	6.823695316593649e-4	NA	1	239	YHR032W-A	YHR032W-A
0.008286536668088025	1.9560978577177464e-8	0.029152999406128664	6.881779682938735e-8	0.3236338750733302	1	231	YHR034C	PIH1
5.79618070543535e-50	3.0268144696717994e-8	2.3106053041617148e-49	1.2066175855729788e-7	NA	NA	141	YHR035W	NEL1
7.322140385528447e-4	0.03246596801108401	0.0024949263349991523	0.11062366236815556	0.9829887404160578	0.5899221896424318	290	YHR036W	BRL1
0.0129467625116041	0.009913581922920526	0.02216118786447117	0.01696924240378661	3.760646542012952e-5	0.5663593696163364	1684	YHR037W	PUT2
4.8597106951816716e-68	1.1424127969518393e-23	1.6368974315240444e-67	3.8479915582727057e-23	NA	NA	256	YHR038W	RRF1
0.043167213876218136	0.0409913219234774	0.08942996995180812	0.08492215176113287	6.765155100386848e-23	0.0012413027699809292	1401	YHR039C	MSC7
0.005243856831301673	0.02683621890241462	0.00879332614481435	0.04500115714333618	0.01441771176328549	0.014814189467542517	1843	YHR039C-A	VMA10
0.006957135489822588	2.2905934309678989e-7	0.02385255054477823	7.853303370277192e-7	NA	NA	255	YHR040W	BCD1
3.23723335003975e-7	0.02376101420240532	8.547630043739486e-7	0.06273886893686749	NA	NA	600	YHR041C	SRB2
0.009155200243274292	0.027265897229416764	0.014597198690364303	0.04347318559430069	1.806251239620393e-5	0.009117899086003566	2024	YHR042W	NCP1
0.02412237304587414	0.0823425924206956	0.04970447848609439	0.1696680341391093	1.1649933662227036e-8	3.481871687951887e-13	1543	YHR043C	DOG2
0.009221581476713842	0.3132688157778098	0.041283962777889795	1.4024685638469736	0.0020717860008430526	8.004865478997069e-31	416	YHR044C	DOG1
8.792702760923126e-10	0.05680419798302489	2.8755756957339715e-9	0.1857731070605392	1	0.05445335959805306	372	YHR045W	YHR045W
0.020897186785590643	3.9596374704731206e-8	0.049929588851303594	9.46075052730361e-8	7.025393888124291e-5	1	772	YHR046C	INM1
4.86240886494346e-44	0.0015555954311607463	1.370669533624887e-43	0.004385084272757672	NA	NA	455	YHR047C	AAP1
0.0014772688507976462	0.0284681163168916	0.00187576842304922	0.036147512094419784	0.2806768761400751	0.0010027356663999236	3149	YHR049W	FSH1
0.02843267966524994	3.3045589402041225e-5	0.06513265088065764	7.569975334752856e-5	NA	1	863	YHR050W	SMF2
0.012390286151963989	0.05778562033531214	0.012892995551500992	0.06013014847165655	1.506214346003369e-9	1.2321164585117737e-13	4877	YHR051W	COX6
0.022424314487150352	0.04681957464347083	0.0478391820967483	0.09988310493704336	2.1308181236111117e-7	1.964193105031587e-4	1149	YHR052W	CIC1
0.0016466569913021732	0.01233038038411391	0.003316578841948624	0.024834971042020784	0.4809155086746754	0.531156760487604	1167	YHR057C	CPR2
3.8044844921477506e-10	0.026600229923814202	1.4797728600495058e-9	0.10346289594182506	1	0.9477117412792119	174	YHR058C	MED6
0.0131596434530077	0.04988205552113126	0.04327403310418722	0.16403162666485321	0.010177113291866732	0.09492695135766731	356	YHR059W	FYV4
0.003477871668769023	7.342606228597719e-11	0.010532600356102628	2.22368000730236e-10	0.5546176164137654	1	382	YHR060W	VMA22
0.387470622961999	0.010428701470639744	1.7120763677382056	0.046080224605389165	2.9378581397463803e-88	0.5813289765364794	553	YHR061C	GIC1
0.044085445306790844	2.9607534565382695e-7	0.1402209264929554	9.417157746823663e-7	6.301969092813887e-7	1	361	YHR062C	RPP1
0.009889942446059933	0.012325862171330882	0.01637336284658482	0.02040616665151535	6.941329495059079e-5	0.3689925367254216	1795	YHR063C	PAN5
0.017897793560753675	0.011707790347630406	0.015877997621681888	0.010386546624521336	1.8950253889795373e-16	0.1297115474580315	5335	YHR064C	SSZ1
0.014995873897145837	0.007752570180296947	0.039746872793121495	0.020548347024621088	0.006023397475427999	0.9716375450330542	579	YHR065C	RRP3
0.03334401136045432	0.03847808694197531	0.09969412499448396	0.11504432288226166	4.101202357767433e-6	0.10343135802935038	490	YHR066W	SSF1
6.956196675115415e-10	3.2870535302493306e-16	1.5256775576094329e-9	7.20937609441449e-16	1	1	944	YHR067W	HTD2
0.002747855658730168	0.015682455061794436	0.003657966280722853	0.02087660304599305	0.1815358941616811	0.0829280657042655	2697	YHR068W	DYS1
0.007360449382618432	3.898809565907121e-8	0.01605065300267987	8.501986252861405e-8	0.04079737620950797	1	934	YHR069C	RRP4
0.012425309376062453	0.06684312203047223	0.0519295689137865	0.27936000680846157	NA	0.24130787752192515	162	YHR070W	TRM5
0.0018348807655231443	0.037530427853286315	0.003707754364676973	0.07583795650151816	0.4321339382657923	0.0037136012212948045	1499	YHR071W	PCL5
1.2313386284984899e-57	5.6205722385823194e-8	2.890422203657333e-57	1.3193630427617386e-7	1	1	766	YHR072W	ERG7
0.0013635947122684928	0.0038953947881632564	0.001559409038940006	0.004454779553079916	0.291316600021127	0.8767772482802342	3782	YHR072W-A	NOP10
0.0024365761505288318	2.0853906246849024e-8	0.005914648914929072	5.062166184635266e-8	0.3301658199920751	NA	702	YHR073W	OSH3
0.0059539090958192365	3.042412176671382e-7	0.012651685736209825	6.464936249411798e-7	NA	NA	1002	YHR074W	QNS1
0.01770692852744313	8.780581484193941e-6	0.06091611181670406	3.0207321539580173e-5	0.03963524787831479	1	266	YHR075C	PPE1
0.022176114344435813	4.6756757851238833e-7	0.05913871809551779	1.246897756152037e-6	3.257075552420934e-6	1	579	YHR076W	PTC7
0.0034800750919515067	0.008895214843884232	0.008902599204827928	0.02275540915168299	0.20915818781514378	0.9016094900843307	634	YHR077C	NMD2
0.014013634845945285	1.338164591468411e-5	0.0432476716016296	4.1297281852252307e-5	NA	NA	364	YHR078W	YHR078W
3.910765759760642e-20	0.05518749710253701	1.3447356875846807e-19	0.18976487322728286	1	0.14166231591810963	310	YHR079C	IRE1
0.016403535847886137	3.1504239751607998e-9	0.05536621588845267	1.0633503384051668e-8	NA	1	269	YHR080C	LAM4
0.009865132420436963	8.108325477597587e-5	0.03333161348621965	2.73958381217329e-4	NA	NA	272	YHR081W	LRP1
0.0032316516254026614	1.5059274515020513e-11	0.0077209917007607905	3.5979290786167084e-11	NA	NA	726	YHR082C	KSP1
0.0028713182812687985	1.0347453593923557e-8	0.005925466321699042	2.1353776133464422e-8	NA	1	1046	YHR083W	SAM35
0.05466636053150009	1.8457031020530114e-11	0.175970019792532	5.941284699431474e-11	1.6074629837615245e-7	1	357	YHR084W	STE12
0.02198160152796558	0.01313333636830934	0.08747614238248291	0.05226432663014416	NA	1	158	YHR085W	IPI1
0.04930105647445039	0.004063273868987387	0.13106811084910316	0.010802316784969875	3.403319814476523e-15	NA	626	YHR086W	NAM8
0.02380488440688372	0.11166612469711922	0.04469619416293117	0.20966498746959883	1.2208716031026908e-9	9.547420312705485e-20	3342	YHR087W	RTC3
0.00554442740674311	0.0472572326262648	0.017431157790520048	0.14857229037752295	0.21671527446239616	0.07888856526363672	410	YHR088W	RPF1
0.01647971676797384	0.016310182376599543	0.024687802907000792	0.024433828175569678	9.310499264720038e-7	0.1222535666610446	2330	YHR089C	GAR1
6.164973737402294e-40	0.006974227943344025	1.7083670578818693e-39	0.01932618333843629	NA	NA	490	YHR090C	YNG2
2.1729082061827753e-83	3.6053351751918494e-8	6.542470308793612e-83	1.0855404876204785e-7	NA	NA	369	YHR091C	MSR1
0.04159170563116848	0.24328408753486777	0.1148684347010505	0.6719046958694901	5.942989871096048e-18	2.2723947332324928e-40	3297	YHR092C	HXT4
0.08064644432420522	0.16442957699652921	0.1791278325802319	0.36522271981472026	1.6848510559890402e-36	9.900838266600067e-36	2454	YHR094C	HXT1
0.03608068653423951	0.2011969810882712	0.13457835947836244	0.7504502338436273	1.094362733674958e-4	3.249293319792634e-16	692	YHR096C	HXT5
0.0137662641834676	2.3628434501868905e-8	0.034638643932551366	5.9453815391452605e-8	2.5264226960118044e-4	1	690	YHR097C	YHR097C
0.01267949876163271	2.1817876624893034e-7	0.02859496190861357	4.920394431548578e-7	1.3856222160534945e-4	1	872	YHR098C	SFB3
0.007874638265053725	8.458092279438276e-7	0.02191482034499152	2.353855079132133e-6	0.028362233062459746	1	495	YHR099W	TRA1
0.004619078678720986	9.972210267306739e-6	0.013882952350915518	2.9972150206513643e-5	0.23647327120609712	1	386	YHR100C	GEP4
2.5161636001949508e-9	0.013362364627805759	7.889512044628889e-9	0.041898124854690875	1	0.9238263246093029	349	YHR101C	BIG1
0.00873430775940986	2.432413747981377e-8	0.02569333467291518	7.155326124449287e-8	0.030509321738106773	1	419	YHR102W	KIC1
0.021119314446441818	0.012534844135117993	0.05215222548412353	0.030953657108559966	NA	NA	723	YHR103W	SBE22
0.060497568120610135	0.06885128703901737	0.07830591825159519	0.08911867735982039	1.0860272908758305e-46	9.636350178009148e-17	4246	YHR104W	GRE3
0.007594361116607224	1.190192793473502e-8	0.01989431238474952	3.1178484757145287e-8	0.025194586702481658	1	590	YHR106W	TRR2
0.057112293118766214	0.0019083090326848784	0.10411438141492964	0.0034788029623209946	NA	NA	1563	YHR107C	CDC12
0.031343973410320095	6.512985582807406e-7	0.05497185722587397	1.1422639653413616e-6	NA	NA	1611	YHR108W	GGA2
0.003375982623785366	0.034040957514140956	0.014245100730016358	0.14363725254942977	0.6993590327684812	0.8759763985659949	131	YHR109W	CTM1
0.13634074214099107	4.444778520254041e-6	0.24282420612126215	7.91619437166781e-6	6.441664598864574e-72	1	2048	YHR110W	ERP5
0.014682890653564077	0.041853516288260055	0.04914975387216966	0.14010116078563142	0.0731388461741824	0.17859463765644037	321	YHR111W	UBA4
1.2473292319121622e-8	4.509100065284268e-6	1.805863507731403e-8	6.5282036628959326e-06	NA	NA	2243	YHR112C	YHR112C
0.03150790629713984	0.02019855628147021	0.05235721845519413	0.03356428109615359	1.0294273459930727e-19	0.07953271172528517	1907	YHR113W	APE4
9.725671665397208e-10	0.03795411273520184	3.667531936629366e-9	0.14312422357217122	1	0.5163819078901536	229	YHR114W	BZZ1
0.0026554543583301696	0.04654347300333367	0.010922968687799907	0.19145232025624678	0.8079890598175754	0.6326673385258547	156	YHR115C	DMA1
6.987918287609234e-10	3.069474581142058e-15	2.164759467812277e-9	9.508803462282222e-15	1	1	357	YHR116W	COX23
0.04860894419049592	0.015196486306210177	0.12508462077622692	0.03910487582890314	6.861266244814414e-21	0.503997319966192	737	YHR117W	TOM71
1.2243130971424815e-21	5.686687475287149e-19	4.073617925301193e-21	1.8921133890491743e-18	NA	NA	268	YHR118C	ORC6
0.021440770575764278	8.879753969323761e-53	0.07026248852431438	2.9099402428828324e-52	NA	NA	301	YHR119W	SET1
0.015197427421237154	3.77470094809956e-9	0.05698924503078301	1.4154853402923044e-8	0.17171805871251766	1	187	YHR120W	MSH1
0.011837600339871841	0.007897535030349736	0.022216847059698737	0.014822119591832147	5.146693627882228e-4	0.7604148153526606	1347	YHR121W	LSM12
0.013702776704333786	0.03011885180927139	0.042500901055064974	0.09341744146156573	0.008243647246076373	0.4488373833364726	397	YHR122W	CIA2
0.0041379256098279865	0.006572217994149152	0.0076447480583727795	0.012142062348980453	0.04649755158779788	0.8272201618501348	1385	YHR123W	EPT1
0.09309719640084456	2.688950099035745e-9	0.33276788656978346	9.611419850873375e-9	3.8087663604543314e-15	1	290	YHR127W	YHR127W
0.029263192345021512	4.055555606862219e-7	0.06467175091848304	8.962791172975764e-7	NA	NA	994	YHR128W	FUR1
0.017421160253688648	0.001442960587629069	0.06013435130686465	0.00498081055652271	0.025735060901382157	1	250	YHR129C	ARP1
4.553316779637781e-79	0.0521799108376665	1.7279280000836799e-78	0.19801637650487902	NA	0.3397034351709752	216	YHR130C	YHR130C
0.007799069649749042	0.03137158330122014	0.02875366999851148	0.1156609947191744	0.3238621390935361	0.6153638586222058	219	YHR131C	YHR131C
9.719644149316408e-4	0.007658590829507998	0.0014250133806506411	0.011228388860043558	0.6311861518102236	0.6046943017579074	2192	YHR132C	ECM14
0.001973961337300056	0.02542322600888225	0.00426913578772592	0.05498344974801576	0.39992406158607025	0.12033377002525338	1013	YHR132W-A	IGO2
0.0020570938982487847	0.019760149112596093	0.004802979923254949	0.04613673665996409	0.48721716444445	NA	817	YHR133C	NSG1
2.911092453499e-7	0.007128932153137175	9.88834891403925e-7	0.024215434460009566	1	1	256	YHR134W	WSS1
0.04423872368265564	3.757105695702784e-15	0.09871421676002572	8.383599596959893e-15	1.116405925900628e-18	NA	958	YHR135C	YCK1
0.006641983420257507	0.04235957992234756	0.010988620171911804	0.07008047219581473	0.02308684183646295	1.5327883126157462e-4	2129	YHR138C	YHR138C
1.0377043306726386e-9	0.07098828960465701	3.19180427715283e-9	0.21834805897074627	1	0.0016940932783950265	479	YHR140W	YHR140W
0.015902119897956646	0.06733337590925431	0.006671634624538039	0.028249295376080008	3.1338521066918896e-17	1.0962414230264066e-30	21832	YHR141C	RPL42B
0.007991825829587755	8.762386863217895e-6	0.016085306586373846	1.7636230084176512e-5	NA	NA	1219	YHR142W	CHS7
0.7062491997718701	0.017010060027441196	3.2264031156067925	0.07770813855353378	0	2.128606249892244e-5	14623	YHR143W	DSE2
0.0226623103105747	0.029040147652998973	0.028112220575954416	0.03602382216072873	6.837533209051232e-18	6.451291549848002e-4	3418	YHR143W-A	RPC10
0.017112789576311255	0.15881266172960687	0.06017327511837868	0.5584290009482805	0.0014810855556863045	9.935983067779209e-22	469	YHR144C	DCD1
0.06845932088273622	0.022167559346597813	0.18500353015081605	0.05990530845278228	1.2773118018446747e-23	0.2915715302790882	721	YHR146W	CRP1
0.014043496555919069	1.8904477429508477e-7	0.028098911972803772	3.782499928479177e-7	2.8692447180258553e-4	1	1157	YHR147C	MRPL6
0.012589334695611836	3.778164708687022e-9	0.034586268640045194	1.0379628688919912e-8	0.023297844984547185	1	518	YHR148W	IMP3
0.13329434625311345	4.0151998888522964e-8	0.4640304318834589	1.397789922000557e-7	NA	NA	385	YHR149C	SKG6
0.0036810804218518965	1.5952935141213432e-6	0.011207115766285644	4.856899889453667e-6	0.3843194958406766	1	361	YHR150W	PEX28
0.024985331579033116	7.626196542440894e-6	0.07521760166710452	2.295843911256058e-5	NA	NA	400	YHR151C	MTC6
0.25612399986315276	0.022690476338508816	1.3183451039454681	0.11679451516861596	1.506647923166985e-16	0.7606031601659103	196	YHR152W	SPO12
0.2838744357977183	1.6724053886635676e-7	1.1978873980597224	7.057181228375204e-7	2.4679453907113836e-75	1	375	YHR154W	RTT107
0.0014478570407829715	0.030696293582234274	0.005077328618856499	0.10764541353724803	0.7834009045738257	0.6012448245434637	257	YHR155W	LAM1
0.005952172875848374	0.01539547280080422	0.02111054765515889	0.05460306160693563	NA	NA	232	YHR158C	KEL1
4.0586028269272686e-21	8.171450325517356e-9	1.5683291991355216e-20	3.157619676349767e-8	NA	NA	155	YHR159W	TDA11
0.00416153147068627	0.023943280032770603	0.008861008366397131	0.05098161726850585	0.08023542441543567	0.1371975464680345	1037	YHR161C	YAP1801
0.0015585618480448886	0.017444570172158703	0.001003532310833366	0.011232271493313899	0.06850609724908822	0.00501673832500253	9402	YHR162W	MPC2
0.011130004561315302	0.053290725315447394	0.01008667767813609	0.048295251500551244	1.1264258182338846e-9	1.1494438204734634e-14	5713	YHR163W	SOL3
0.014403190638786614	0.020112388128113896	0.05390638305696869	0.07527402266723546	NA	NA	200	YHR164C	DNA2
7.04025304647409e-96	1.0327666452409669e-27	1.965932763573326e-95	2.8839159212065103e-27	NA	NA	465	YHR165C	PRP8
8.071369379382758e-9	0.05185589579602226	2.532662812012999e-8	0.16271526266866287	1	NA	404	YHR166C	CDC23
0.004843829188465345	2.5735613270624025e-5	0.015987654855705302	8.494356148033475e-5	NA	NA	285	YHR167W	THP2
0.0016860869789400998	0.01980330879069018	0.0050102845159449945	0.05884643712796107	0.8929208096512498	0.6751978887368959	427	YHR169W	DBP8
0.005627595161164579	0.037331094160149035	0.013173361918569057	0.08738653014373098	0.07542885731918429	0.024480574703417485	880	YHR170W	NMD3
0.012492269848267186	0.036254818483384244	0.0426374200807377	0.12374147728175823	0.09612479139966373	0.33177141561039025	293	YHR171W	ATG7
0.058417253831167186	0.17707285364334271	0.01371221643816287	0.041564112231260275	9.336218301242253e-100	4.96420957742599e-119	133696	YHR174W	ENO2
0.015861025049333698	0.014865401571340617	0.018968774792405253	0.017778072585370067	2.65183266632966e-11	0.0803930738321062	3328	YHR175W	CTR2
0.002828070109217937	0.059815769424269125	0.011524772077589554	0.2437574326794131	0.724579413467667	0.39337850000958596	171	YHR175W-A	YHR175W-A
0.010277966709010575	6.89495707078654e-8	0.028874504203584176	1.93704136781665e-7	NA	NA	524	YHR176W	FMO1
0.009609844225290038	0.0015136920726155976	0.03149165387065336	0.004960399534064621	NA	NA	291	YHR178W	STB5
0.021532742890240725	0.0904183910029257	0.01808936440605405	0.07595926037840303	5.730667814739008e-16	1.604448815804218e-30	8346	YHR179W	OYE2
7.279420062663501e-10	0.012821862470163368	1.547503041269091e-9	0.02725748891602197	1	NA	1007	YHR181W	SVP26
0.01995065146674398	5.775389470313965e-6	0.07921550459506578	2.293160160140957e-5	0.022508091097141802	1	150	YHR182W	YHR182W
0.003592620357287556	0.06429433603674287	0.0017913152218853323	0.032057777157000554	3.935394258981171e-4	7.000093577496768e-27	14825	YHR183W	GND1
0.0034115852385680615	9.719985090927224e-9	0.013134915541327067	3.742283258496996e-8	0.7031161002032204	1	161	YHR186C	KOG1
