gene	gene_name	beta.old	p.old	p_adj.old	beta.hmm	p.hmm	p_adj.hmm	sig_both
YKR036C	CAF4	-0.15229134320930052	0.2327589382537799	0.5092655078921969	-0.1125472413469729	0.4161980438730417	0.6704836276285869	0
YKR037C	SPC34	-0.5170384025369026	5.789711927540842e-6	1.0661973861719882e-4	-0.5828804659405585	1.8947776446775409e-6	3.613348341075731e-5	1
YKR038C	KAE1	0.14291140612191258	0.051142536895392186	0.20561901011018632	0.13016802707203812	0.09553603995673685	0.29410937928892417	0
YKR039W	GAP1	-0.3271239184847564	1.5889131777610409e-6	3.1784748915130045e-5	-0.29218466356423534	3.79981671645375e-6	6.871919456582962e-5	1
YKR042W	UTH1	0.5053730200123577	2.259860814939657e-29	2.7688944635048148e-27	0.5609881212818422	2.0132999178303568e-36	3.946873158914631e-34	1
YKR043C	SHB17	0.01956076085978481	0.6475103287956315	0.8456714107821682	0.012173496486549576	0.7837034054268737	0.9075047475567182	0
YKR044W	UIP5	0.3313036809556927	0.0014960181023870498	0.013889527900888604	0.41083567198579224	2.1408798187437284e-4	0.0024922688816301692	1
YKR046C	PET10	-0.1330887250074422	0.054972455147738845	0.215015725819412	-0.1219860008523312	0.04530213074149753	0.17762059421126353	0
YKR048C	NAP1	-0.4228050092115882	2.7352031747919105e-15	1.4260883786867183e-13	-0.5103117900486164	1.3827299461644273e-18	9.681084951645512e-17	1
YKL205W	LOS1	0.06689804724948216	0.4510270796279526	0.7140493803133756	0.11406508049193437	0.24941875822273332	0.5144786759468081	0
YKL204W	EAP1	-0.07545231183136658	0.41615213083732894	0.6864899337710364	-0.13074651738665163	0.20614503975914217	0.4643228734299708	0
YKL203C	TOR2	-0.006536305790016434	0.9604834670785157	0.9838812584308736	-0.10795711290848135	0.46656942292342085	0.711910567169267	0
YKR049C	FMP46	0.047267835776247574	0.5816981416161211	0.8060227854285014	0.1005279786884232	0.28092958544726754	0.5488013445883296	0
YKR050W	TRK2	0.40768312734770856	0.004354346866844878	0.034145046391050794	0.42292484046538215	0.0072145100778717676	0.04670847277628736	1
YKR051W	YKR051W	-0.01423092957447612	0.8830952136880063	0.9491336934835348	-0.011341836741529322	0.9146366292447318	0.9675445974376063	0
YKR052C	MRS4	-0.05061280916749336	0.5376404790255929	0.7771654154137889	-0.03349459856050112	0.7065649535422281	0.8692889042026334	0
YKR053C	YSR3	-0.42726940723860796	0.009529660968815058	0.06227315787755013	-0.5759180229583165	0.0014894773489568137	0.012806892082872534	0
YKR054C	DYN1	-0.0851859301870485	0.5126450414454514	0.7595143132177018	-0.1206288586891119	0.3961764994543163	0.655523640724377	0
YKR055W	RHO4	0.0793491800025762	0.5020944190708206	0.7516080476072364	-0.01439852977630032	0.9077372478755162	0.9654557838189898	0
YKR056W	TRM2	0.1190554492377961	0.2056378036853382	0.4815256595972056	0.08871519728583263	0.3700512412742231	0.6345770236126548	0
YKR057W	RPS21A	0.020142346432229695	0.4427123294242402	0.7076755141905419	-0.0034203879458383573	0.8950427427781492	0.9586992422787234	0
YKR058W	GLG1	0.13455825002362382	0.1853147956414221	0.45230468796743506	0.12850868807361784	0.23005091136070527	0.49210890587551886	0
YKR059W	TIF1	0.0045568109170146314	0.8789387802221104	0.9471589625920324	-0.023004265390609915	0.46064462732935696	0.7070527148578698	0
YKR060W	UTP30	0.21866945719011477	0.06028306701121247	0.2276659702096764	0.19230970154984722	0.11653219813320485	0.33340589786972386	0
YKR061W	KTR2	0.037906303905809145	0.6012794886185484	0.8161048224064481	0.03160179048005852	0.673503241930357	0.8502935055900773	0
YKR062W	TFA2	0.003362044058928258	0.9652185530170118	0.9851178942807944	-0.035487566769553724	0.6634458649006615	0.8456562246757197	0
YKR063C	LAS1	0.12325901015482511	0.19588398190042114	0.4686244937980433	0.07782140214447904	0.4413401183457817	0.6899751849863297	0
YKR064W	OAF3	0.05288752463127854	0.5878946257756632	0.8094048872697316	0.14867123650168731	0.1557191937316296	0.3958401288790024	0
YKR065C	PAM17	0.17723149840057215	1.5112738130394028e-4	0.0019910626230392778	0.1978016321754496	7.087077356172587e-5	9.464241450300231e-4	1
YKR066C	CCP1	0.013106985680393167	0.8976451317326578	0.9543723399218	0.09228600787017922	0.3954830949102788	0.6550397594306442	0
YKR067W	GPT2	-0.32397327483809507	2.3928181547370485e-5	3.795210930862872e-4	-0.32361993474815726	1.0691240830779576e-4	0.0013716694060641544	1
YKR068C	BET3	-0.2035968138917515	0.0013039219349532429	0.012408779423700667	-0.16145267028421306	0.017286468105075364	0.08927395172073167	0
YKR069W	MET1	-0.1244618397100746	0.20329391757170528	0.4781603760805474	-0.0432715080528649	0.682654275191187	0.8545820185726711	0
YKR070W	YKR070W	-0.17810498217441925	0.0140283174646059	0.08374273312306153	-0.18361217799253146	0.01920814433113794	0.09705063439887324	0
YKR071C	DRE2	0.03144227733247173	0.5441702671325935	0.7809792116651758	0.04275705097268303	0.4434132813789452	0.6913680298534729	0
YKR072C	SIS2	0.09276452058451586	0.28244930710986776	0.5645228051490621	0.1808944267917885	0.05472505636915581	0.20178934145966276	0
YKR074W	AIM29	-0.09413498602445734	0.07336982404418174	0.2612197305719712	-0.06963124081011055	0.2255404108902632	0.4878082761576257	0
YKR075C	YKR075C	0.02460222907453547	0.8458864665159459	0.9349016225373625	0.0739615428627325	0.5883131063752328	0.8031638342622812	0
YKR076W	ECM4	0.13253719684388035	0.07825732964761985	0.2718208168695853	0.0874606286233459	0.28337822732371604	0.5509070575618931	0
YKR077W	MSA2	0.07913641226373513	0.44493343757062825	0.7096058501573866	0.06697807962619594	0.5520217072013075	0.7779053746347983	0
YKR078W	YKR078W	-0.011114302970864444	0.9350220494639547	0.9715160090074838	0.07212278055199806	0.6282827929201323	0.8240601794684336	0
YKR079C	TRZ1	0.008740235361897082	0.9464650399521813	0.9784064882526136	0.12873248649013921	0.3666906422836928	0.6321318458784306	0
YKR080W	MTD1	-0.33086063331330356	4.5600357078176095e-7	9.977113841077725e-6	-0.340479745975431	1.7703552501792657e-6	3.4294510202089257e-5	1
YKR081C	RPF2	0.09408830729036123	0.17705339065804696	0.43891687790343353	0.17357450640130417	0.02092219281696098	0.10274515731054686	0
YKR082W	NUP133	-0.20003696451228994	0.06278402494815107	0.23417390127160453	-0.1521787207505083	0.1946835854664313	0.44930458653763494	0
YKR083C	DAD2	0.020955353579781837	0.892090102242291	0.9520540202883165	0.10183567613762962	0.5461241287418538	0.7754279156420013	0
YKR084C	HBS1	-0.22803102358533134	0.005772014203891393	0.04236345555494942	-0.2489876140867901	0.005526343137033043	0.037384720364644373	1
YKR085C	MRPL20	-0.08888008121181605	0.22796131136181114	0.5052706703515537	-0.05465601396228137	0.4935974627747349	0.7306315811111374	0
YKR086W	PRP16	0.10168201767915044	0.45656278537550987	0.7188500512542946	0.13999712332544106	0.3477625447664161	0.6146354965381196	0
YKR087C	OMA1	-0.3572778319016991	5.51524935526534e-5	8.190980936410737e-4	-0.4517466475185577	2.7544977582939774e-6	5.0561024394752e-5	1
YKR088C	TVP38	0.12678896254661196	0.03766893579844234	0.16737575190223564	0.14228741927104177	0.030799554596266595	0.13405738639103248	0
YKR089C	TGL4	-0.18444411405313682	0.010581405865825002	0.06734996123169915	-0.2467300718902513	0.0015966659883342616	0.013538512125996912	0
YKR090W	PXL1	0.11055336273668366	0.24897222859290424	0.5289175952899106	0.0914600031552802	0.3697455892810832	0.6343351382265285	0
YKR091W	SRL3	-0.0545682889878417	0.4367821155341916	0.7030212824860383	-0.13985134283177741	0.056525683064291524	0.20643246847845959	0
YKR092C	SRP40	0.18039044831145715	0.005599903483688844	0.04158352571751368	0.14731084321125817	0.02938025626754228	0.13007464857021203	0
YKR094C	RPL40B	0.05875198238182607	0.06275500699699488	0.23417390127160453	0.0017872363478036212	0.9550794121552952	0.9839907923004209	0
YKR095W	MLP1	-0.055724502426773924	0.5768249846772299	0.8028488564624251	-0.1099541328965013	0.29692572674851503	0.5638788966019325	0
YKR095W-A	PCC1	-0.11480088981507648	0.39133615582215675	0.6666452901231805	0.010482016027647105	0.9405700016024612	0.9770524751703397	0
YKR096W	ESL2	-0.018783771600923767	0.849902324200543	0.9356179898712627	0.08574913637430304	0.4432263620834934	0.6913680298534729	0
YKR098C	UBP11	-0.35483868913755123	0.027613416058530293	0.13628736364839575	-0.4540063433517043	0.011924014687943902	0.06732672348572934	0
YKR099W	BAS1	-0.2469272838381259	0.07782306387052239	0.2709487114279526	-0.2307829401078318	0.14219012573389503	0.37292427688390256	0
YKR100C	SKG1	0.005295827803429281	0.9317859712463588	0.9700159338379326	0.05560085416146199	0.42275919691750385	0.6741506365042934	0
YKR101W	SIR1	0.208061101741102	0.06414397392146867	0.23743928715190177	0.23466249117755908	0.06441922496541579	0.22823672417925547	0
YKL201C	MNN4	0.3100835957230242	1.1844404924254786e-6	2.3987367162715995e-5	0.34956263458365466	8.501125016540757e-7	1.736000571086094e-5	1
YKL198C	PTK1	-0.0807777825918682	0.44332308469096443	0.7081898429173457	-0.05383048369306805	0.6496348392648845	0.8352204478586567	0
YKL197C	PEX1	-0.13890129843386792	0.26245994359391767	0.5417824976381749	-0.08628736850621584	0.5089791178160945	0.7428548708804881	0
YKL196C	YKT6	-0.0796986260458604	0.014815417377023497	0.08684937001721442	-0.07094033182696062	0.03864601438957912	0.15916312312884642	0
YKL195W	MIA40	-0.014743625735784279	0.8295386142205601	0.9294853105384007	-0.048232415693104755	0.5044829093308293	0.7384918574164857	0
YKL194C	MST1	-0.010032532597782464	0.9303308533034916	0.9697047026883054	-0.011887162039514489	0.922057289305603	0.9688472609860941	0
YKL193C	SDS22	-1.1404612969101036	1.724106432736899e-32	2.5605592808616792e-30	-1.137776470994785	5.6596184028528325e-31	8.405390846176282e-29	1
YKL192C	ACP1	0.036980146149582456	0.23304508271358235	0.5092655078921969	0.04287445974343768	0.1797405895327724	0.43025177024540273	0
YKL191W	DPH2	0.12833852160832174	0.18176640678455572	0.44743202393325343	0.10800882207915105	0.28371138499226795	0.551117517973486	0
YKL190W	CNB1	-0.036014340626431246	0.31698490871421753	0.5991295941412959	-0.009338021554114577	0.8051413619138734	0.918100934094903	0
YKL189W	HYM1	-0.16741299555179376	0.047346176875129875	0.1969809956409266	-0.11785948492437463	0.18170129900961857	0.43172773757317856	0
YKL188C	PXA2	-0.01635389236873707	0.924488673948509	0.9671118444016312	0.0018288913320994163	0.992060675730009	0.9983354495228153	0
YKL186C	MTR2	-0.06285648714108359	0.2596788778048319	0.5399940686847015	-0.07145878110028815	0.22887197619002259	0.49125035112051707	0
YKL185W	ASH1	-0.12118159397379398	0.1785912178865806	0.44084453264127854	-0.1031841650066548	0.2819682308491802	0.5492552859268014	0
YKL184W	SPE1	0.19831324965971064	0.01086980294836554	0.06878876967014193	0.2314795179866365	0.0049866441773496984	0.034814163978904376	0
YKL183W	LOT5	0.36705395203177427	0.007244347065108145	0.0505826412476724	0.35154203890503316	0.013221751801311547	0.07248300400249205	0
YLR431C	ATG23	0.21483334264837536	0.1050422050247895	0.3245976335602102	0.35769322282019056	0.019169140961018686	0.09695351893699956	0
YLR432W	IMD3	0.04096945834084107	0.3786389448787776	0.6555537708915833	0.015841047606833785	0.7647513938971171	0.897889424553883	0
YLR433C	CNA1	0.07720672651612945	0.4510056613181243	0.7140493803133756	0.05461738981089403	0.6461966401385636	0.8327661670573494	0
YLR435W	TSR2	0.06570672100214509	0.37879548589846884	0.6555537708915833	0.21205785326892188	0.012736984257422736	0.07061533919188781	0
YLR436C	ECM30	-0.08617239506370206	0.43343967084086965	0.7017405134730663	-0.08574510920963359	0.49988777423001474	0.7350842573131259	0
YLR437C	DIF1	0.03324650781567926	0.6435739560220614	0.8434894666717323	0.07184405980930796	0.3674965199738808	0.6328033738580244	0
YLR438W	CAR2	0.14651173516023658	0.21709425381161568	0.4944929246044401	0.15196986858119535	0.2438255675172482	0.5082897092309797	0
YLR438C-A	LSM3	-0.10359240883350479	0.019155679113422225	0.1045456384575527	-0.14506579510561313	0.0029538529743982946	0.022514515439387314	0
YLR439W	MRPL4	-0.09227089363428399	0.39978464723850177	0.6730231125518814	-0.15965819098477463	0.18396665919139815	0.43458838311330333	0
YLR440C	SEC39	0.03695305586994749	0.7301277203337464	0.8850977197581851	0.042833980100207156	0.7179602260263364	0.8746515206947737	0
YLR441C	RPS1A	-0.029417892862823446	0.17199649236749215	0.4327283414235519	-0.00929267126451463	0.6706647912073684	0.8496212403095087	0
YLR442C	SIR3	0.027011316420709728	0.8268213028260278	0.9283507915579295	0.10871566317787926	0.41657266805326404	0.6704836276285869	0
YLR443W	ECM7	0.07569283184726212	0.4392796107723481	0.7040253016335115	0.011000152872621943	0.9174379518208332	0.9684834898267722	0
YLR446W	YLR446W	-0.016522418183934715	0.9131959932224389	0.9624739771768824	-0.0980889854866413	0.5500967349430741	0.7771055519297059	0
YLR447C	VMA6	-0.008982489931032758	0.7935174794909259	0.9110607220625133	-0.06571080866405409	0.07537513140384153	0.2532119451807633	0
YLR448W	RPL6B	-0.024778175934565334	0.32329684081218696	0.6058458667463456	-0.014258405743763913	0.5775577295395214	0.7960096829227206	0
YLR449W	FPR4	0.16465805689963972	0.0018568251268366689	0.01666721601946248	0.17515389597971182	0.0024466225279504593	0.019350293394136367	1
YLR450W	HMG2	-0.020272990908677797	0.78995074720434	0.9095324051811207	-0.032608624958726976	0.6967657805931612	0.8625090850724307	0
YLR451W	LEU3	0.03852409446312879	0.7090376637172483	0.8751233690948964	-0.03533947533844408	0.7562346905453085	0.8933010890244775	0
YLR452C	SST2	-3.63719543040274e-4	0.9971433571913149	0.998365596239966	-0.06486216277580092	0.5252147007352859	0.7584199317335404	0
YLR454W	FMP27	-0.06601098939624496	0.5441604855888216	0.7809792116651758	-0.06294940090709604	0.6126074714724219	0.8165322865614195	0
YLR455W	PDP3	0.00390261124292523	0.9636076542071689	0.9848784547275821	0.07705292098463382	0.42563271873892744	0.6755911153315508	0
YLR456W	YLR456W	-0.41178814058131935	0.0013611985751230276	0.012826351563197856	-0.550499980998803	1.5865988070255343e-4	0.0019105456396147774	1
YLR457C	NBP1	-0.48728353754530634	2.7938569105359255e-4	0.0033560521368962183	-0.7258748495783253	2.697652167014869e-6	4.970373409977396e-5	1
YLR459W	GAB1	-0.016988111161633783	0.7961746882307479	0.9124169248188676	0.0502414045195895	0.49806378507599164	0.7338684553046918	0
YLL020C	YLL020C	0.24106042658037014	0.03391553936923354	0.15713410045276532	0.18080414227992336	0.14694978198595032	0.3814002132928617	0
YLL019C	KNS1	0.2358515136994654	0.03729722393565272	0.16632729254652773	0.16709536840927028	0.1776751346892995	0.42748445513611033	0
YLL018C	DPS1	0.17697818923600533	8.716238190934245e-6	1.536628898337005e-4	0.1560710477556478	3.1546119582745745e-4	0.0034357229350008203	1
YLL015W	BPT1	-0.02415851631290328	0.8456132730009767	0.9349016225373625	-0.1078107122327124	0.4368498294093289	0.6853396331418441	0
YLL014W	EMC6	-0.06559195115445082	0.23327914001591143	0.5092655078921969	-0.1129402465518752	0.06602371149358732	0.23174023731296262	0
YLL013C	PUF3	0.7829989607940991	6.949046163279383e-6	1.2475192397887273e-4	0.8216878388301742	1.7473535333323264e-5	2.8077966120858137e-4	1
YLL012W	YEH1	-0.07879642349789459	0.5425936058706718	0.7802967319167144	-0.06961291190048023	0.6248706900842984	0.822359144647118	0
YLL011W	SOF1	0.001062798881104637	0.9910083614435715	0.9967026430196889	-0.03239551332323586	0.7550413007534261	0.8928795328282727	0
YLL010C	PSR1	-0.5867063017089714	3.137820524617247e-8	8.3578578212767e-7	-0.592838413596169	4.277386112297857e-7	9.194504094899912e-6	1
YLL009C	COX17	-0.13043470034148674	0.288065441852304	0.5698620289356866	-0.25301491831713474	0.08694422533696942	0.2775756440810959	0
YLL008W	DRS1	0.009552535342153093	0.8943237979989629	0.9520670739241641	0.0238668667481602	0.7806859184148468	0.9075047475567182	0
YLL007C	LMO1	0.9641115896045065	2.283506600405227e-14	1.1419863110802058e-12	1.2031174996829277	2.229305029991571e-15	1.2139804391098543e-13	1
YLL006W	MMM1	-0.20501517127319807	0.1994453743314059	0.47335679399429553	-0.3870975786354078	0.04469845783532243	0.17595754365535363	0
YLL004W	ORC3	0.15790386604794315	0.18955119451453215	0.4592142384160761	0.2534543764387085	0.07809650091050048	0.2582664986250761	0
YLL003W	SFI1	-0.052545637210326464	0.6338452644623002	0.837776602246422	-0.13062065026495934	0.32550231663000345	0.593518133684134	0
YLL002W	RTT109	-0.10525998871121796	0.4558953751008843	0.718662164097778	-0.09502853290177916	0.5734546615592258	0.792360106090151	0
YLL001W	DNM1	-0.018498653332899812	0.8126026274959992	0.9203987699001368	-0.0945390888228777	0.31473112910405937	0.583174768899431	0
YLR001C	YLR001C	-0.10683896230618899	0.2279960032117456	0.5052706703515537	-0.07776432976191863	0.4655298166405056	0.711723354511391	0
YLR002C	NOC3	0.09304343799870914	0.37283578585958477	0.6516946190324061	0.048505252350715636	0.6970096924399349	0.8625090850724307	0
YLR003C	CMS1	-0.0699951996935976	0.4344911964652112	0.702348581825849	-0.17460179816824725	0.09965815603903348	0.30186935892911193	0
YLR004C	THI73	0.3941255806119138	0.002402049126185967	0.021022219227566828	0.08791823334232889	0.5771892978054991	0.7957256676637837	0
YLR005W	SSL1	0.14388398010425085	0.15009873928288714	0.4013278348202018	0.1892973891224977	0.11531334382081225	0.3312723904254401	0
YLR006C	SSK1	0.23400682477607884	0.08706414041817817	0.2883117244523589	0.2573962597834775	0.117516998830563	0.3349940379170118	0
YLR007W	NSE1	-0.17894431811892939	0.27689702130251653	0.5583909928495382	-0.14401717935455582	0.4674899251355545	0.7121392795678283	0
YLR008C	PAM18	0.03561590814809665	0.6035441641046627	0.8177965021501111	0.039272493950029685	0.6316296884910778	0.8263323538681111	0
YLR009W	RLP24	-0.018287343258181703	0.7587356620487474	0.8983400798972702	-0.056641481097251006	0.4187796134301528	0.6718294223964579	0
YLR010C	TEN1	-0.0674053266872915	0.6095241926132796	0.8222620611058858	-0.17534935619206563	0.27591255889138255	0.545921457863006	0
YLR011W	LOT6	-0.15127860512945612	0.15848939919070115	0.4126592922182825	-0.09742863531838888	0.4481854691577614	0.6933576339463979	0
YLR015W	BRE2	-0.1127347971113898	0.3654119372458768	0.6446666322685537	0.026836753068705116	0.8553799148454403	0.9422865102465445	0
YLR016C	PML1	-0.11884140000944464	0.15007922157529888	0.4013278348202018	-0.1396783467207992	0.15528012671970862	0.39513390501209344	0
YLR017W	MEU1	-0.03274056637913035	0.6345313831379444	0.8378431841883344	-0.039373222532245344	0.6283625995274414	0.8240601794684336	0
YLR018C	POM34	0.028985968853262625	0.7592203463351642	0.8983400798972702	0.07495548861202642	0.5035735700054491	0.7382632565350601	0
YLR019W	PSR2	0.005009797407064678	0.9329023243631562	0.9705273385064379	0.036759473169347426	0.5964004872573896	0.8061232224156551	0
YLR020C	YEH2	-0.06022550408510555	0.4671785144811129	0.7273802359401416	-0.05025891155083707	0.602480734386937	0.8086743123498419	0
YLR021W	IRC25	0.012352526582947445	0.89159244324747	0.9520540202883165	0.024163592670878115	0.818417358366234	0.9239952714473423	0
YLR022C	SDO1	0.13911964601399815	0.18506805664011283	0.45195320479151385	0.10423883387176523	0.3925857879948047	0.6526672140307116	0
YLR023C	IZH3	0.03492058467207555	0.7069751297746267	0.8747500911450253	-0.09819010129921356	0.36759665484060305	0.6328033738580244	0
YLR024C	UBR2	0.1879436667555968	0.2167492332764472	0.4940874382734269	0.19589054820255608	0.2304290532555925	0.49210890587551886	0
YLR025W	SNF7	0.142497528967118	0.01518991289684841	0.08841539561455351	0.15822138045682818	0.01181525717349197	0.06686671525090548	0
YLR026C	SED5	-0.03450742794334161	0.6568533588217718	0.8494032484394468	-0.016882130764099546	0.8388359393740208	0.9354278505954733	0
YLR027C	AAT2	-0.02640609404558446	0.47736312766837297	0.7345546903305168	-0.022545833119876103	0.5610222343861619	0.7840233734606729	0
YLR028C	ADE16	0.08725710151332912	0.013606867660913537	0.08202614810102983	0.07560824669385495	0.045978644620931965	0.17888235461421964	0
YLR029C	RPL15A	-0.02787112844700192	0.22351925720212457	0.5001793848217723	-0.03483220111237403	0.13724016655538054	0.36599009020896106	0
YLR032W	RAD5	0.2014474929026447	0.19256743877277974	0.4635427394034349	0.18400861084542472	0.2773755997160197	0.5468059736064411	0
YLR033W	RSC58	0.010149095855767641	0.8931778438811784	0.9520540202883165	0.0066540272880345145	0.9356383916451851	0.9746354240442434	0
YLR034C	SMF3	-0.043822318718887567	0.3931714583327365	0.6684048687101369	0.003696985225549433	0.9477021179080657	0.9801135515954452	0
YLR035C	MLH2	-0.06017850024956408	0.6313580185175105	0.8366915137127479	-0.01754777465198886	0.8992553689412015	0.960603871661035	0
YLR036C	YLR036C	-0.12760243851305703	0.28499824249272826	0.5673340318671247	-0.07923704401105325	0.5468701640235776	0.7757483860722297	0
YLR038C	COX12	0.037719247888502894	0.3341851423533956	0.6150361932684911	0.026637323008535115	0.5042924723087386	0.7384336440947499	0
YLR039C	RIC1	0.03793851417724292	0.7414635034461573	0.8900032217268297	-0.007259747595943239	0.9542656378706441	0.9837151213393102	0
YLR040C	AFB1	-0.04457589340133011	0.7332559151968157	0.8854212861851714	0.045029111214354905	0.7502963120333792	0.8907951127121104	0
YLR042C	YLR042C	-0.20151197414395447	0.11566727994957504	0.3454511511473902	-0.13948456858522795	0.31566323340232944	0.58423923976768	0
YLR043C	TRX1	0.02070084294747251	0.45028206666401116	0.7139295318098633	0.013334617531711494	0.6554381472517132	0.8400372279499599	0
YLR044C	PDC1	-0.08798671534236498	4.612140952476443e-6	8.761280158173274e-5	-0.1065131874070595	2.6447949811441225e-8	6.931625776784675e-7	1
YLR045C	STU2	0.024667901025595566	0.778360193125638	0.9050990384774026	-0.12155593311856897	0.20773789945280818	0.4666010289725999	0
YLR046C	YLR046C	0.2746937039407916	0.005221074164762739	0.03930642777496495	0.26720854930165305	0.008428104696986526	0.05233238592172658	0
YLR048W	RPS0B	-0.007907981632211103	0.7537634787012293	0.8959968006584343	-0.03460211795126327	0.17042465245934618	0.4184625359234747	0
YLR049C	YLR049C	0.06143688501644244	0.5273713219340584	0.7700598360121709	0.006882818311987715	0.9450482663589599	0.9794209248097405	0
YLR050C	YLR050C	0.38072360083271445	7.72187302695551e-10	2.4735228565430692e-8	0.39824604644653433	5.0502769298430305e-10	1.6723923806189657e-8	1
YLR051C	FCF2	-0.09493336809623565	0.31972677881173234	0.6019903737826738	-0.16750269996752346	0.08937709173094102	0.2831526351476031	0
YLR052W	IES3	-0.2077218137418479	0.008426795133755546	0.057201832341462505	-0.21819645847427963	0.007444546451038017	0.04781877084736215	0
YLR053C	YLR053C	-0.2983662956893078	0.0024329893738609318	0.021217225838598624	-0.39629456414729675	7.254400064381123e-5	9.635180139710538e-4	1
YLR054C	OSW2	-0.6163852228328797	5.074691866836555e-4	0.005678325305791314	-0.9067942295890357	1.8795958156133248e-6	3.5983980829378536e-5	1
YLR055C	SPT8	-0.1621186376307561	0.1889251968077599	0.45837338071701544	-0.15478159453549126	0.23450495241728234	0.49757820010401244	0
YLR056W	ERG3	-0.20195751803140685	1.3870713574007172e-5	2.3441505940072118e-4	-0.090633349022467	0.0476832042415035	0.18343436733721244	0
YLR057W	MNL2	-0.14577123698031177	0.26766040628122645	0.5483702128819827	-0.10892572064834584	0.42567340627297057	0.6755911153315508	0
YLR058C	SHM2	0.07530521553472364	0.043119766205030496	0.18567975433643935	0.1061503710374479	0.003637818770070482	0.0266900445989752	0
YLR059C	REX2	-0.025285232419451013	0.7329481059453465	0.8854212861851714	0.04214470743678842	0.5899132352712722	0.80340009510599	0
YLR060W	FRS1	0.10732721510278302	0.0058639669843970985	0.04289448088138833	0.1313667508873045	0.001478687722118885	0.012736464896493244	1
YLR061W	RPL22A	-0.0712799665533027	0.007217563224809351	0.05053325337827233	-0.07934331301509227	0.003180353237398098	0.02379681101753905	0
YLR064W	PER33	-0.0886479993244891	0.10725187065234307	0.32852588629195834	-0.06266653270003712	0.2831761847727267	0.5507327307821959	0
YLR065C	ENV10	0.08509812793317205	0.059999261116381736	0.22689535395940347	0.1432806685510428	0.00282280251497491	0.02175244516649691	0
YLR066W	SPC3	0.06270344358450357	0.22223718957024535	0.49985519324633887	0.09760756035681503	0.07166882839220241	0.244083018588915	0
YLR067C	PET309	-0.0486366171146413	0.7207667977927493	0.8809172259307392	0.007631520124405584	0.9577940836403463	0.9846309928494194	0
YLR068W	FYV7	-0.04968331949932233	0.7218833379384471	0.8816222873751132	0.0696236727351258	0.6372978379296329	0.8280439091618618	0
YLR069C	MEF1	0.0753958458067377	0.4352307595583707	0.7023595497515887	0.13100138136973347	0.2149982720676296	0.4746390724639149	0
YLR071C	RGR1	0.01649170015066005	0.8867169032292276	0.951148947849955	0.09548230601929558	0.4509141395178444	0.69669930573044	0
YLR072W	LAM6	0.0930831238777478	0.42184099915762546	0.6928427402384458	0.17750345612356597	0.15887094341516284	0.4009405219761653	0
YLR073C	RFU1	-0.6615654580294568	4.994335804174964e-11	1.8131288723156665e-9	-0.5711951525783079	1.6041522055235458e-7	3.892054435282623e-6	1
YLR074C	BUD20	-0.22794587712190506	0.004248664207234713	0.03358500528976988	-0.136464119915508	0.10427730084914312	0.3101898830829525	0
YLR075W	RPL10	0.13295407775304896	3.8365472138683954e-11	1.4244634769067426e-9	0.06904306839642996	4.096443729913579e-4	0.004299072959380396	1
YLR077W	FMP25	-0.03521603550947504	0.7045004867151005	0.8730105904906972	-0.027476784635832745	0.7807284766617181	0.9075047475567182	0
YLR078C	BOS1	-0.09371484305922731	0.18271158647820082	0.44885688487702363	-0.03844266472557102	0.6145661334824527	0.8166187339202491	0
YLR079W	SIC1	-0.008736576736636909	0.9022115432089992	0.955225485691792	0.049006172381928524	0.5230853224770747	0.7562363319941425	0
YLR080W	EMP46	-0.2097291868752149	0.06877689882915711	0.24987070508650777	-0.25350931145413425	0.044166786938827376	0.17486888113485943	0
YLR082C	SRL2	-0.06732373546921835	0.6350950937702879	0.8380724433409212	0.06465589308972156	0.6731766496728944	0.8502935055900773	0
YLR083C	EMP70	-0.06751693874014726	0.2621885709065147	0.5417824976381749	-0.005474827267807725	0.9329853052927537	0.974093179708166	0
YLR084C	RAX2	-0.10905725614234324	0.40872286783599304	0.6793691429699684	-0.15370015569657833	0.2840621045743397	0.5515801800787793	0
YLR085C	ARP6	0.15949159351873415	0.07403103260000202	0.2627270751430919	0.20218051386062214	0.03667777663095218	0.1524663132046621	0
YLR086W	SMC4	-0.23356926402865383	0.0332161196261327	0.15504019265492985	-0.20604800258888797	0.08270906658683289	0.2680933434802037	0
YLR087C	CSF1	-0.1219318313868557	0.32444960248130034	0.6060058094260323	-0.07830155512845342	0.5556573656363298	0.7803085240640838	0
YLR088W	GAA1	-0.1020795740670345	0.13168355357841066	0.373268418789931	-0.048089896556714105	0.5053801307702777	0.7391429486437274	0
YLR089C	ALT1	0.06961125330535192	0.21292495958616078	0.48975630363397693	0.13010407465192117	0.02768867482987624	0.1249559809771855	0
YLR090W	XDJ1	0.03076480913311049	0.7516613304685436	0.8947136847571356	0.026810914692281713	0.7968678641041711	0.9135975316901807	0
YLR091W	GEP5	0.03451401668028702	0.8193753256493219	0.9239905469704807	0.09705205219665154	0.5494727130623068	0.7765779493271512	0
YLR092W	SUL2	-0.18549285221390524	0.0013532855879460183	0.012779292228368854	-0.17251850867792576	0.0053699669237006	0.036808682367911384	1
YLR093C	NYV1	-0.015649603081411508	0.7560678887554511	0.8972127658088294	0.01404637019117237	0.7949013468235977	0.9127955718796749	0
YLR094C	GIS3	-0.2171692577151397	0.026374555223000234	0.1313635113291912	-0.1443494091596603	0.16357999612065843	0.40757781443179814	0
